text,label
 ধন্যবাদ সঠিক সময়ে সংবাদ সম্মেলন টা করার জন্য । না হলে পরবর্তীতে কিছু একটা ঘটলে সরকার নিজেকে এক পাশে গুটিয়ে নিয়ে বসে থাকতো । এবার কিছু ঘটলে দায়ভার এর ভার কিছুটা হলে কাধেঁ পরবে । ,1
 এ রকম বিশ্ব রের্কড আর কতটি দেশে করতে পেরেছে যা আমাদের সোনার বাংলার সোনারা করেছে ,1
দেখবেন রাজনিতি এমনিই ভাল হয়ে যাবে। ,1
 আল্লাহ রোহিঙ্গা মুসলমানদের রক্ষা কর। আমিন। ,1
এটা প্রমানিত যে এভরি হিন্দু ইজ জারজ ষাড়ের ,0
নিশ্চয় মুশফিক একজন সম্মানিত ব্যক্তি কথা বলার আগে উনার ভাবাউচি।।।। ,1
 জিতবে ঢাকা আমরা সেটা দেখতে চাই। ,1
 বস পাঁচ উইকেট চাই অনেক শুভ কামনা ,1
 শাকিব ভাই আমি আপনার আগের মত খেলা দেকতে চাই ইংলেন্ডের শাথে জয় দেকতে চাই শাবাশ বাঃলাদেশ ,1
 কোন লাব নাই নৌকা ফাশ ,0
 তবু সাকিব সারা বিশ্বের হিরো। সাকিব আমাদের দেশের অহংকার।।।। ,1
 নতুন অস্ট্রেলিয়ার শেষ টেস্ট জয় কিন্তু সিরিজ জিতেছে দক্ষিণ আফ্রিকা শুভেচ্ছা ও অভিনন্দন দক্ষিণ আফ্রিকা ক্রিকেট দলকে। ,1
বদ্ধ জন গোষ্ঠী কে ধ্বংস করতে হবে । ,0
 মহান বিল্পবী ফিদেল কাস্তোর মৃত্যু পুরা বিশ্ব শোকাহত এই মহান নেতার প্রতি রইল শ্রদ্ধা। ,1
 মানবতার পাশে দাড়ানোর জন্য বিবিসি কে লাখে সালাম ,1
 আমার খুবই পছন্দের মানুষ তিনি ,1
